SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Townhouse,12 Maple Ridge Dr,Burlington,MA,01803,410000,2,1.5,,1686,,1995,,243,,,,,http://www.redfin.com/MA/Burlington/12-Maple-Ridge-Dr-01803/home/8469194,,,N,Y,42.497649,-71.1902841
PAST SALE,,Townhouse,22 Pond Ln,Burlington,MA,01803,348000,2,1.5,,1316,,1995,,264,,,,,http://www.redfin.com/MA/Burlington/22-Pond-Ln-01803/home/8469242,,,N,Y,42.4968128,-71.1902181
PAST SALE,September-28-2007,Single Family Residential,93A Lexington St,Burlington,MA,01803,450000,3,3.0,Burlington,2100,20016,1993,3751,214,,Sold,,,http://www.redfin.com/MA/Burlington/93A-Lexington-St-01803/home/113208286,MLS PIN,70542655,N,Y,42.491734,-71.207149
PAST SALE,May-27-2009,Single Family Residential,17 Briarwood Ln,Burlington,MA,01803,560000,4,2.5,"""Library Estates""",2265,20211,1982,3144,247,,Sold,,,http://www.redfin.com/MA/Burlington/17-Briarwood-Ln-01803/home/11376900,MLS PIN,70893073,N,Y,42.5058143,-71.1887011
PAST SALE,,Single Family Residential,Shady Lane Dr,Burlington,MA,01803,125000,4,4.5,,4937,23062,1994,,25,,,,,http://www.redfin.com/MA/Burlington/Shady-Lane-Dr-01803/home/8461251,,,N,Y,42.497551,-71.203564
PAST SALE,December-3-2014,Single Family Residential,15 Glendale Rd,Burlington,MA,01803,865000,4,2.5,Burlington,2953,15467,2014,1128,293,,Sold,,,http://www.redfin.com/MA/Burlington/15-Glendale-Rd-01803/home/8457063,MLS PIN,71742661,N,Y,42.5016955,-71.2107887
PAST SALE,,Single Family Residential,3 Glendale Rd,Burlington,MA,01803,169900,3,1.5,,1783,13500,1979,,95,,,,,http://www.redfin.com/MA/Burlington/3-Glendale-Rd-01803/home/8457078,,,N,Y,42.5030952,-71.2110237
PAST SALE,,Single Family Residential,18 Marrett Rd,Burlington,MA,01803,425000,3,2.5,,1842,28931,1974,,231,,,,,http://www.redfin.com/MA/Burlington/18-Marrett-Rd-01803/home/8460350,,,N,Y,42.4974583,-71.2062895
PAST SALE,October-30-2008,Single Family Residential,40 Lexington St,Burlington,MA,01803,500000,4,2.5,Burlington,2508,20043,1988,3353,199,,Sold,,,http://www.redfin.com/MA/Burlington/40-Lexington-St-01803/home/8460694,MLS PIN,70719391,N,Y,42.5002713,-71.2032663
PAST SALE,,Single Family Residential,97 Lexington St,Burlington,MA,01803,55631,3,2.5,,1738,56591,1955,,32,,,,,http://www.redfin.com/MA/Burlington/97-Lexington-St-01803/home/8463265,,,N,Y,42.4915384,-71.207976
