SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,15 Cedar St,Wellesley,MA,02481,350000,4,2.5,,2916,15909,1986,,120,,,,,http://www.redfin.com/MA/Wellesley/15-Cedar-St-02481/home/8964288,,,N,Y,42.3221121,-71.2530088
PAST SALE,,Single Family Residential,36 River Rdg,Wellesley,MA,02481,132500,4,2.0,,2587,4300,1920,,51,,,,,http://www.redfin.com/MA/Wellesley/36-River-Rdg-02481/home/8964312,,,N,Y,42.3229894,-71.2506036
PAST SALE,July-15-2013,Single Family Residential,42 River Rdg,Wellesley,MA,02481,525000,3,1.5,Wellesley,1454,6075,1889,1634,361,,Sold,,,http://www.redfin.com/MA/Wellesley/42-River-Rdg-02481/home/11724452,MLS PIN,71507676,N,Y,42.3227189,-71.2505094
PAST SALE,June-6-2016,Single Family Residential,77 River Rdg,Wellesley,MA,02481,639000,3,1.5,Wellesley Hills,1684,7590,1889,577,379,,Sold,,,http://www.redfin.com/MA/Wellesley/77-River-Rdg-02481/home/8964348,MLS PIN,71987210,N,Y,42.3212795,-71.2504297
PAST SALE,,Single Family Residential,39 River Rdg,Wellesley,MA,02481,237500,4,3.0,,2755,10962,1894,,86,,,,,http://www.redfin.com/MA/Wellesley/39-River-Rdg-02481/home/8964383,,,N,Y,42.3227232,-71.2511173
PAST SALE,June-26-2014,Multi-Family (2-4 Unit),20 Cedar St,Wellesley,MA,02481,764000,6,2.0,Wellesley,2241,9022,1870,1288,341,,Sold,,,http://www.redfin.com/MA/Wellesley/20-Cedar-St-02481/home/8964403,MLS PIN,71679866,N,Y,42.3223602,-71.2520306
PAST SALE,May-9-2016,Single Family Residential,24 Cedar St,Wellesley,MA,02481,875000,5,3.5,Wellesley,3800,8128,1870,605,230,,Sold,,,http://www.redfin.com/MA/Wellesley/24-Cedar-St-02481/home/8964416,MLS PIN,71955750,N,Y,42.3221471,-71.2517949
PAST SALE,,Single Family Residential,30 Cedar St,Wellesley,MA,02481,344000,2,2.0,,952,7595,1800,,361,,,,,http://www.redfin.com/MA/Wellesley/30-Cedar-St-02481/home/8964431,,,N,Y,42.3216675,-71.2513897
PAST SALE,January-19-2007,Single Family Residential,32 Cedar St,Wellesley,MA,02481,370000,2,1.0,Wellesley,1089,6724,1840,4003,340,,Sold,,,http://www.redfin.com/MA/Wellesley/32-Cedar-St-02481/home/8964436,MLS PIN,70436488,N,Y,42.3215301,-71.251344
PAST SALE,July-18-2003,Single Family Residential,42 CEDAR St,Wellesley,MA,02481,392500,3,1.0,Wellesley,1406,6815,1890,5284,279,,Sold,,,http://www.redfin.com/MA/Wellesley/42-Cedar-St-02481/home/8964458,MLS PIN,30684136,N,Y,42.3210359,-71.2510788
PAST SALE,March-21-2003,Single Family Residential,60 CEDAR St,Wellesley,MA,02481,400000,2,1.0,Wellesley,902,16000,1950,5403,443,,Sold,,,http://www.redfin.com/MA/Wellesley/60-Cedar-St-02481/home/8964481,MLS PIN,30639428,N,Y,42.3202556,-71.2497185
PAST SALE,,Single Family Residential,7 Oriole Rd,Wellesley,MA,02481,271000,3,2.5,,1386,13239,1955,,196,,,,,http://www.redfin.com/MA/Wellesley/7-Oriole-Rd-02481/home/11724471,,,N,Y,42.3184561,-71.2513846
