SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,September-1-2015,Single Family Residential,5 Erwin Rd,Wayland,MA,01778,2050000,5,5.5,Wayland,5229,204619,2006,856,392,,Sold,,,http://www.redfin.com/MA/Wayland/5-Erwin-Rd-01778/home/11686954,MLS PIN,71830390,N,Y,42.352456,-71.3792023
PAST SALE,August-23-2013,Single Family Residential,11 Charena Rd,Wayland,MA,01778,535000,4,2.0,Charena Farms,2590,40075,1965,1595,207,,Sold,,,http://www.redfin.com/MA/Wayland/11-Charena-Rd-01778/home/11688006,MLS PIN,71510405,N,Y,42.3444979,-71.3674118
PAST SALE,August-21-2000,Single Family Residential,6 JEFFREY Rd,Wayland,MA,01778,379000,3,2.0,Wayland,1832,46180,1954,6345,207,,Sold,,,http://www.redfin.com/MA/Wayland/6-Jeffrey-Rd-01778/home/11686478,MLS PIN,30409132,N,Y,42.3576389,-71.3721342
PAST SALE,May-25-2005,Single Family Residential,4 Kelsey Rd,Wayland,MA,01778,747000,5,3.0,Wayland,2762,40162,1962,4607,270,,Sold,,,http://www.redfin.com/MA/Wayland/4-Kelsey-Rd-01778/home/11688033,MLS PIN,70139016,N,Y,42.3442661,-71.3714282
PAST SALE,January-29-1999,Single Family Residential,6 CAMERON Rd,Wayland,MA,01778,437000,4,2.5,Wayland,2088,42268,1966,6915,209,,Sold,,,http://www.redfin.com/MA/Wayland/6-Cameron-Rd-01778/home/11688018,MLS PIN,30249087,N,Y,42.3453404,-71.3693804
PAST SALE,March-2-1998,Single Family Residential,204 OLD CT Path,Wayland,MA,,1210000,5,2.0,Wayland,,483516,1669,7248,,,Sold,,,http://www.redfin.com/MA/Wayland/204-Old-Connecticut-Path-01778/home/132893893,MLS PIN,50475856,N,Y,42.3450254,-71.3623896
PAST SALE,April-25-2007,Single Family Residential,2 Clarence Rd,Wayland,MA,01778,600000,4,2.0,Charena Farms,2115,40075,1963,3907,284,,Sold,,,http://www.redfin.com/MA/Wayland/2-Clarence-Rd-01778/home/11687944,MLS PIN,70436743,N,Y,42.3439141,-71.3681663
PAST SALE,October-15-2001,Single Family Residential,143 PELHAM ISLAND Rd,Wayland,MA,01778,420000,3,1.5,Wayland,1488,44605,1955,5925,282,,Sold,,,http://www.redfin.com/MA/Wayland/143-Pelham-Island-Rd-01778/home/130503195,MLS PIN,30542002,N,Y,42.3568822,-71.3718058
PAST SALE,May-16-2006,Single Family Residential,8 Trinity Pl,Wayland,MA,01778,572500,3,2.0,Wayland,1964,42496,1952,4251,291,,Sold,,,http://www.redfin.com/MA/Wayland/8-Trinity-Pl-01778/home/11686618,MLS PIN,70344433,N,Y,42.3601045,-71.357008
PAST SALE,,Single Family Residential,132 Pelham Island Rd,Wayland,MA,01778,335500,3,1.5,,2832,40061,1960,,118,,,,,http://www.redfin.com/MA/Wayland/132-Pelham-Island-Rd-01778/home/11695126,,,N,Y,42.3576146,-71.3700633
PAST SALE,September-25-2015,Single Family Residential,50 Country Cors,Wayland,MA,01778,751000,4,2.5,Wayland,2429,31175,1960,832,309,,Sold,,,http://www.redfin.com/MA/Wayland/103-Cochituate-Rd-01778/home/69072091,MLS PIN,71867989,N,Y,42.3546518,-71.3586067
PAST SALE,February-17-2004,Single Family Residential,139 PELHAM ISLAND Rd,Wayland,MA,01778,707000,4,2.5,Wayland,2385,47650,1952,5070,296,,Sold,,,http://www.redfin.com/MA/Wayland/139-Pelham-Island-Rd-01778/home/11686481,MLS PIN,30791080,N,Y,42.357286,-71.3715559
PAST SALE,July-29-2002,Single Family Residential,14 SHAW Dr,Wayland,MA,01778,780000,4,3.0,Wayland,3105,83199,1957,5638,251,,Sold,,,http://www.redfin.com/MA/Wayland/14-Shaw-Dr-01778/home/11687072,MLS PIN,30607072,N,Y,42.3485138,-71.3541185
PAST SALE,December-8-1999,Single Family Residential,LOT 4 YEAGER Way,Wayland,MA,01778,1150000,5,3.5,Wayland,5090,69162,1999,6602,226,,Sold,,,http://www.redfin.com/MA/Wayland/4-Yeager-Way-01778/home/11688183,MLS PIN,30326326,N,Y,42.3447348,-71.3583014
PAST SALE,September-30-2016,Condo/Co-op,7 Village Ln #7,Wayland,MA,01778,764995,2,2.5,Wayland,2700,,2016,461,283,350,Sold,,,http://www.redfin.com/MA/Wayland/7-Village-Ln-01778/unit-7/home/138000552,MLS PIN,71998691,N,Y,42.3435435,-71.3646242
PAST SALE,December-20-2004,Single Family Residential,110 Cochituate Rd,Wayland,MA,01778,2399000,5,6.0,Wayland,6500,144921,2004,4763,369,,Sold,,,http://www.redfin.com/MA/Wayland/110-Cochituate-Rd-01778/home/11686993,MLS PIN,70073448,N,Y,42.3538634,-71.3558499
PAST SALE,March-31-2016,Condo/Co-op,6 Green Way #103,Wayland,MA,01778,305000,2,2.0,Wayland,1470,,2000,644,207,775,Sold,,,http://www.redfin.com/MA/Wayland/6-Green-Way-01778/unit-103/home/11682285,MLS PIN,71945716,N,Y,42.3502294,-71.3600748
