SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,36 Old Concord Rd,Lincoln,MA,01773,540000,4,2.0,,2721,130530,1740,,198,,,,,http://www.redfin.com/MA/Lincoln/36-Old-Concord-Rd-01773/home/8553116,,,N,Y,42.4270245,-71.3400815
PAST SALE,,Single Family Residential,208 Old Concord Rd,Lincoln,MA,01773,850000,5,2.5,,4202,143728,2004,,202,,,,,http://www.redfin.com/MA/Lincoln/208-Old-Concord-Rd-01773/home/8553280,,,N,Y,42.4254999,-71.3427584
PAST SALE,,Single Family Residential,5 Giles Rd,Lincoln,MA,01773,310000,5,2.0,,3696,40075,1951,,84,,,,,http://www.redfin.com/MA/Lincoln/5-Giles-Rd-01773/home/8558092,,,N,Y,42.4070204,-71.3417978
PAST SALE,,Single Family Residential,8 Willarch Rd,Lincoln,MA,01773,495000,5,3.5,,3626,60548,1951,,137,,,,,http://www.redfin.com/MA/Lincoln/8-Willarch-Rd-01773/home/8558099,,,N,Y,42.4060356,-71.3416749
PAST SALE,April-17-1998,Single Family Residential,5 WOODS END Rd,Lincoln,MA,,1025000,4,3.0,Lincoln,2417,100623,1939,7202,424,,Sold,,,http://www.redfin.com/MA/Lincoln/5-Woods-End-Rd-01773/home/8553101,MLS PIN,50384241,N,Y,42.4271915,-71.3285931
PAST SALE,,Single Family Residential,50 Old Winter St,Lincoln,MA,01773,2325000,7,6.0,,3999,300414,1880,,581,,,,,http://www.redfin.com/MA/Lincoln/50-Old-Winter-St-01773/home/8554167,,,N,Y,42.4217814,-71.2882697
PAST SALE,June-26-2012,Single Family Residential,30 Tower Rd,Lincoln,MA,01773,835000,5,3.0,Lincoln,3349,58370,1731,2018,249,,Sold,,,http://www.redfin.com/MA/Lincoln/30-Tower-Rd-01773/home/8554429,MLS PIN,71293925,N,Y,42.4198032,-71.3121416
PAST SALE,May-30-2008,Single Family Residential,36 Deerhaven Rd,Lincoln,MA,01773,774500,3,2.5,Lincoln,2369,82744,1965,3506,327,,Sold,,,http://www.redfin.com/MA/Lincoln/36-Deerhaven-Rd-01773/home/8551167,MLS PIN,70713439,N,Y,42.4433186,-71.3202967
PAST SALE,January-5-2011,Single Family Residential,5 Old Cambridge Tpke,Lincoln,MA,01773,1079000,5,5.5,Lincoln,6532,114979,1970,2556,165,,Sold,,,http://www.redfin.com/MA/Lincoln/5-Old-Cambridge-Tpke-01773/home/11381919,MLS PIN,71096908,N,Y,42.446321,-71.3124062
PAST SALE,August-18-2017,Condo/Co-op,34 Windingwood Ln #3,Lincoln,MA,01773,651000,3,3.0,South Lincoln,2525,,1979,139,258,745,Sold,,,http://www.redfin.com/MA/Lincoln/34-Windingwood-Ln-01773/unit-3/home/114412290,MLS PIN,72177322,N,Y,42.4132346,-71.3599872
PAST SALE,,Townhouse,18 Birchwood Ln #18,Lincoln,MA,01773,637000,3,3.0,,2634,,1979,,242,,,,,http://www.redfin.com/MA/Lincoln/18-Birchwood-Ln-01773/unit-18/home/8556634,,,N,Y,42.4099915,-71.358356
