SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,48 Carey Rd,Needham,MA,02494,413000,4,3.5,,2435,11326,1946,,170,,,,,http://www.redfin.com/MA/Needham/48-Carey-Rd-02494/home/8917212,,,N,Y,42.2893061,-71.2334712
PAST SALE,December-1-2015,Townhouse,17 Highland Ct #17,Needham,MA,02492,762000,2,2.5,Needham,1532,,1983,765,497,571,Sold,,,http://www.redfin.com/MA/Needham/17-Highland-Ct-02492/unit-17/home/113246568,MLS PIN,71859348,N,Y,42.2844512,-71.2352195
PAST SALE,,Condo/Co-op,351 Hunnewell St,Needham,MA,02494,625000,2,3.0,,2423,,1893,,258,,,,,http://www.redfin.com/MA/Needham/351-Hunnewell-St-02494/home/11715973,,,N,Y,42.2971082,-71.238071
PAST SALE,,Single Family Residential,573 Central Ave,Needham,MA,02494,783334,5,2.5,,2211,13068,1962,,354,,,,,http://www.redfin.com/MA/Needham/573-Central-Ave-02494/home/8928495,,,N,Y,42.2999228,-71.2468339
PAST SALE,,Single Family Residential,20 Sunset Rd,Needham,MA,02494,307500,4,2.5,,2431,15246,1968,,126,,,,,http://www.redfin.com/MA/Needham/20-Sunset-Rd-02494/home/11715262,,,N,Y,42.2978785,-71.248103
PAST SALE,,Single Family Residential,97 Cynthia Rd,Needham,MA,02494,305000,4,3.5,,2810,11761,1993,,109,,,,,http://www.redfin.com/MA/Needham/97-Cynthia-Rd-02494/home/8927626,,,N,Y,42.2995332,-71.2457851
PAST SALE,,Single Family Residential,10 Wildale Cir,Needham,MA,02494,404670,4,3.5,,3965,12632,1992,,102,,,,,http://www.redfin.com/MA/Needham/10-Wildale-Cir-02494/home/8927726,,,N,Y,42.2984273,-71.2455009
PAST SALE,,Single Family Residential,30 Taylor St,Needham,MA,02494,1700000,5,4.5,,5065,30492,2014,,336,,,,,http://www.redfin.com/MA/Needham/30-Taylor-St-02494/home/8927890,,,N,Y,42.3045124,-71.2431497
PAST SALE,July-30-2009,Single Family Residential,52 Wayne Rd,Needham,MA,02494,575000,4,3.0,Needham,1810,13504,1955,3080,318,,Sold,,,http://www.redfin.com/MA/Needham/52-Wayne-Rd-02494/home/8925290,MLS PIN,70889867,N,Y,42.3009972,-71.2394059
PAST SALE,,Single Family Residential,238 Hunnewell St,Needham,MA,02494,173500,4,2.5,,2288,10890,1934,,76,,,,,http://www.redfin.com/MA/Needham/238-Hunnewell-St-02494/home/8925013,,,N,Y,42.3002721,-71.2410879
PAST SALE,,Single Family Residential,19 John St,Needham,MA,02494,375000,2,1.5,,816,10019,1994,,460,,,,,http://www.redfin.com/MA/Needham/19-John-St-02494/home/8924089,,,N,Y,42.3045142,-71.2387174
PAST SALE,May-30-2007,Single Family Residential,18 Brookside Rd,Needham,MA,02492,462000,3,2.0,Needham,1317,10730,1952,3872,351,,Sold,,,http://www.redfin.com/MA/Needham/18-Brookside-Rd-02492/home/8929415,MLS PIN,70544103,N,Y,42.3002232,-71.2552111
PAST SALE,April-29-2005,Townhouse,35 ANDREA Cir Lot 4,Needham,MA,02494,775000,4,3.5,Needham,2356,10978,2004,4633,329,,Sold,,,http://www.redfin.com/MA/Needham/35-Andrea-Cir-02494/unit-4/home/137941938,MLS PIN,30817924,N,Y,42.2980907,-71.2409426
