SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-23-1997,Single Family Residential,278 CONCORD Rd,Weston,MA,,825000,4,2.5,Weston,5200,76652,1987,7561,159,,Sold,,,http://www.redfin.com/MA/Weston/278-Concord-Rd-02493/home/133153808,MLS PIN,50362598,N,Y,42.3796692,-71.3179907
PAST SALE,September-13-2006,Single Family Residential,18 Juniper Rd,Weston,MA,02493,1679000,5,3.5,Weston,3243,61307,1976,4131,518,,Sold,,,http://www.redfin.com/MA/Weston/18-Juniper-Rd-02493/home/8777076,MLS PIN,70351799,N,Y,42.3921249,-71.3188246
PAST SALE,March-5-2004,Single Family Residential,2 NOTTINGHAM Ln,Weston,MA,02493,1993100,4,5.5,Weston,5002,51401,1999,5053,398,,Sold,,,http://www.redfin.com/MA/Weston/2-Nottingham-Ln-02493/home/8776019,MLS PIN,30727808,N,Y,42.3914961,-71.3226485
PAST SALE,August-6-2012,Single Family Residential,490 Concord Rd,Weston,MA,02493,625650,3,3.0,Weston,4153,40050,1954,1977,151,,Sold,,,http://www.redfin.com/MA/Weston/490-Concord-Rd-02493/home/8776973,MLS PIN,71368093,N,Y,42.3923768,-71.3218552
PAST SALE,,Single Family Residential,9 Aspen Rd,Weston,MA,02493,700000,5,4.5,,5247,61307,1974,,133,,,,,http://www.redfin.com/MA/Weston/9-Aspen-Rd-02493/home/8777104,,,N,Y,42.3909681,-71.3165932
PAST SALE,,Single Family Residential,428 Concord Rd,Weston,MA,02493,430000,5,3.5,,4946,120113,1968,,87,,,,,http://www.redfin.com/MA/Weston/428-Concord-Rd-02493/home/8779201,,,N,Y,42.3885641,-71.3227855
PAST SALE,,Single Family Residential,10 Ripley Ln,Weston,MA,02493,500000,4,6.0,,4539,264296,1995,,110,,,,,http://www.redfin.com/MA/Weston/10-Ripley-Ln-02493/home/8779128,,,N,Y,42.382608,-71.326929
PAST SALE,,Single Family Residential,400 Concord Rd,Weston,MA,02493,629000,5,7.0,,6339,114450,2006,,99,,,,,http://www.redfin.com/MA/Weston/400-Concord-Rd-02493/home/8779218,,,N,Y,42.386361362,-71.32356058
PAST SALE,,Single Family Residential,2 Georgian Rd,Weston,MA,02493,635000,3,1.0,,1542,40500,1954,,412,,,,,http://www.redfin.com/MA/Weston/2-Georgian-Rd-02493/home/8781032,,,N,Y,42.3873473,-71.2742717
PAST SALE,,Single Family Residential,45 Saddle Hill Rd,Weston,MA,02493,535000,4,3.5,,4016,107480,1956,,133,,,,,http://www.redfin.com/MA/Weston/45-Saddle-Hill-Rd-02493/home/8781795,,,N,Y,42.3805902,-71.2938265
PAST SALE,August-15-2011,Single Family Residential,73 Old Rd,Weston,MA,02493,1632000,5,5.5,Weston,6200,152347,1981,2334,263,,Sold,,,http://www.redfin.com/MA/Weston/73-Old-Rd-02493/home/8782016,MLS PIN,71141117,N,Y,42.3763446,-71.2950769
PAST SALE,June-26-2009,Single Family Residential,23 Summer St,Weston,MA,02493,944300,3,3.0,southside,2648,40100,1949,3114,357,,Sold,,,http://www.redfin.com/MA/Weston/23-Summer-St-02493/home/8784853,MLS PIN,70921892,N,Y,42.3662189,-71.2769283
PAST SALE,February-6-2014,Single Family Residential,138 Summer St,Weston,MA,02493,1055000,5,2.5,Weston,3398,62614,1957,1428,310,,Sold,,,http://www.redfin.com/MA/Weston/138-Summer-St-02493/home/8786024,MLS PIN,71591073,N,Y,42.3586542,-71.2721121
