SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Multi-Family (2-4 Unit),137 Templeton Pkwy,Watertown,MA,02472,165000,5,3.5,,2963,6572,1930,,56,,,,,http://www.redfin.com/MA/Watertown/137-Templeton-Pkwy-02472/home/11700702,,,N,Y,42.375766,-71.158668
PAST SALE,September-15-2005,Single Family Residential,64 Maplewood St,Watertown,MA,02472,472000,3,1.0,Watertown,1456,5663,1927,4494,324,,Sold,,,http://www.redfin.com/MA/Watertown/64-Maplewood-St-02472/home/11700459,MLS PIN,70194572,N,Y,42.3728687,-71.1606772
PAST SALE,August-25-2003,Condo/Co-op,"82 EDGECLIFF Rd Unit 82,82",Watertown,MA,02472,404000,3,2.0,Watertown,1884,,,5246,214,187,Sold,,,http://www.redfin.com/MA/Watertown/82-Edgecliff-Rd-02472/unit-82-82/home/136784310,MLS PIN,30708748,N,Y,42.3753819,-71.1610284
PAST SALE,April-30-2004,Condo/Co-op,29 Prentiss St #29,Watertown,MA,02472,352500,2,1.0,Watertown,1200,4356,1927,4997,294,,Sold,,,http://www.redfin.com/MA/Watertown/29-Prentiss-St-02472/unit-29/home/137471005,MLS PIN,70002433,N,Y,42.37373,-71.155691
PAST SALE,December-5-2006,Condo/Co-op,67 Maplewood St #2,Watertown,MA,02472,290000,3,1.0,Watertown,1325,5227,1920,4048,219,150,Sold,,,http://www.redfin.com/MA/Watertown/67-Maplewood-St-02472/unit-2/home/11682119,MLS PIN,70462074,N,Y,42.3732697,-71.1604586
PAST SALE,July-18-2005,Condo/Co-op,37 Brimmer St #37,Watertown,MA,02472,424500,3,2.0,Watertown,1704,,1928,4553,249,121,Sold,,,http://www.redfin.com/MA/Watertown/37-Brimmer-St-02472/unit-37/home/113226376,MLS PIN,70191423,N,Y,42.3745855,-71.1542791
PAST SALE,May-26-2005,Condo/Co-op,116-118 Hillside #116,Watertown,MA,02472,355000,2,1.0,Watertown,1000,,1920,4606,355,180,Sold,,,http://www.redfin.com/MA/Watertown/118-Hillside-Rd-02472/unit-116/home/138139512,MLS PIN,70163398,N,Y,42.3752408,-71.1618456
PAST SALE,August-27-2004,Condo/Co-op,62b Edgecliff Rd Unit 62-b,Watertown,MA,02472,415000,4,2.0,Watertown,1946,4792,1928,4878,213,9999999,Sold,,,http://www.redfin.com/MA/Watertown/62-Edgecliff-Rd-02472/unit-62-b/home/137852028,MLS PIN,70054421,N,Y,42.3747462,-71.1602239
PAST SALE,November-30-1998,Condo/Co-op,65 CARVER Rd #65,Watertown,MA,02172,210000,3,1.0,Watertown,1250,,1910,6975,168,,Sold,,,http://www.redfin.com/MA/Watertown/65-Carver-Rd-02472/unit-65/home/138279750,MLS PIN,30230122,N,Y,42.374827,-71.165997
PAST SALE,September-6-2000,Condo/Co-op,"706 MOUNT AUBURN St Unit 1, 706",Watertown,MA,02472,266000,3,1.5,Watertown,,5790,1925,6329,,,Sold,,,http://www.redfin.com/MA/Watertown/706-Mount-Auburn-St-02472/unit-1-706/home/138347399,MLS PIN,30425581,N,Y,42.372997,-71.155232
